3.960838e-02 3.927524e-02 3.904112e-02 3.887282e-02 3.875418e-02 3.867206e-02 3.861612e-02 3.857871e-02 3.855429e-02 3.853895e-02 3.852991e-02 3.852525e-02 3.852359e-02 3.852399e-02 3.852581e-02 3.852859e-02 3.853204e-02 3.853595e-02 3.854018e-02 3.854466e-02 3.854935e-02 3.855422e-02 3.855926e-02 3.856448e-02 3.856988e-02 3.857548e-02 3.858129e-02 3.858733e-02 3.859360e-02 3.860010e-02 3.860684e-02 3.861381e-02 3.862099e-02 3.862835e-02 3.863587e-02 3.864349e-02 3.865117e-02 3.865885e-02 3.866644e-02 3.867387e-02 3.868106e-02 3.868792e-02 3.869435e-02 3.870026e-02 3.870557e-02 3.871019e-02 3.871405e-02 3.871709e-02 3.871927e-02 3.872055e-02 3.872091e-02 3.872037e-02 3.871894e-02 3.871667e-02 3.871359e-02 3.870978e-02 3.870532e-02 3.870028e-02 3.869475e-02 3.868884e-02 3.868261e-02 3.867617e-02 3.866959e-02 3.866296e-02 3.865634e-02 3.864978e-02 3.864335e-02 3.863709e-02 3.863102e-02 3.862518e-02 3.861958e-02 3.861423e-02 3.860915e-02 3.860432e-02 3.859976e-02 3.859545e-02 3.859139e-02 3.858755e-02 3.858394e-02 3.858054e-02 3.857733e-02 3.857431e-02 3.857145e-02 3.856874e-02 3.856618e-02 3.856374e-02 3.856142e-02 3.855921e-02 3.855708e-02 3.855504e-02 3.855306e-02 3.855115e-02 3.854928e-02 3.854745e-02 3.854565e-02 3.854387e-02 3.854210e-02 3.854033e-02 3.853855e-02 3.853675e-02 3.853491e-02 3.853304e-02 3.853112e-02 3.852914e-02 3.852710e-02 3.852500e-02 3.852283e-02 3.852061e-02 3.851836e-02 3.851611e-02 3.851392e-02 3.851189e-02 3.851017e-02 3.850895e-02 3.850857e-02 3.850947e-02 3.851232e-02 3.851807e-02 3.852809e-02 3.854432e-02 3.856954e-02 3.860766e-02 3.866423e-02 3.874689e-02 3.886599e-02 3.903467e-02 3.926912e-02 3.960248e-02 
3.950673e-02 3.913972e-02 3.889377e-02 3.872248e-02 3.860333e-02 3.852131e-02 3.846557e-02 3.842834e-02 3.840408e-02 3.838887e-02 3.837994e-02 3.837538e-02 3.837381e-02 3.837431e-02 3.837623e-02 3.837911e-02 3.838266e-02 3.838667e-02 3.839102e-02 3.839564e-02 3.840047e-02 3.840549e-02 3.841070e-02 3.841611e-02 3.842173e-02 3.842757e-02 3.843365e-02 3.843998e-02 3.844657e-02 3.845343e-02 3.846056e-02 3.846795e-02 3.847558e-02 3.848343e-02 3.849146e-02 3.849962e-02 3.850786e-02 3.851611e-02 3.852429e-02 3.853232e-02 3.854008e-02 3.854750e-02 3.855446e-02 3.856087e-02 3.856662e-02 3.857162e-02 3.857580e-02 3.857908e-02 3.858141e-02 3.858276e-02 3.858311e-02 3.858247e-02 3.858086e-02 3.857832e-02 3.857491e-02 3.857071e-02 3.856579e-02 3.856025e-02 3.855420e-02 3.854773e-02 3.854094e-02 3.853392e-02 3.852678e-02 3.851959e-02 3.851243e-02 3.850537e-02 3.849845e-02 3.849172e-02 3.848523e-02 3.847899e-02 3.847303e-02 3.846735e-02 3.846196e-02 3.845687e-02 3.845206e-02 3.844753e-02 3.844326e-02 3.843925e-02 3.843548e-02 3.843194e-02 3.842860e-02 3.842546e-02 3.842250e-02 3.841971e-02 3.841706e-02 3.841455e-02 3.841217e-02 3.840989e-02 3.840771e-02 3.840562e-02 3.840360e-02 3.840165e-02 3.839974e-02 3.839788e-02 3.839605e-02 3.839425e-02 3.839245e-02 3.839065e-02 3.838885e-02 3.838702e-02 3.838517e-02 3.838328e-02 3.838134e-02 3.837934e-02 3.837728e-02 3.837516e-02 3.837297e-02 3.837073e-02 3.836845e-02 3.836618e-02 3.836396e-02 3.836191e-02 3.836015e-02 3.835890e-02 3.835847e-02 3.835933e-02 3.836213e-02 3.836781e-02 3.837775e-02 3.839388e-02 3.841897e-02 3.845693e-02 3.851331e-02 3.859590e-02 3.871552e-02 3.888721e-02 3.913352e-02 3.950080e-02 
3.954599e-02 3.916354e-02 3.891076e-02 3.873800e-02 3.861920e-02 3.853788e-02 3.848279e-02 3.844608e-02 3.842223e-02 3.840734e-02 3.839868e-02 3.839433e-02 3.839297e-02 3.839365e-02 3.839575e-02 3.839881e-02 3.840254e-02 3.840676e-02 3.841133e-02 3.841618e-02 3.842127e-02 3.842658e-02 3.843212e-02 3.843789e-02 3.844391e-02 3.845021e-02 3.845679e-02 3.846368e-02 3.847090e-02 3.847844e-02 3.848632e-02 3.849453e-02 3.850305e-02 3.851185e-02 3.852089e-02 3.853012e-02 3.853948e-02 3.854887e-02 3.855822e-02 3.856741e-02 3.857634e-02 3.858488e-02 3.859290e-02 3.860030e-02 3.860693e-02 3.861271e-02 3.861752e-02 3.862128e-02 3.862392e-02 3.862541e-02 3.862573e-02 3.862488e-02 3.862289e-02 3.861982e-02 3.861573e-02 3.861071e-02 3.860488e-02 3.859834e-02 3.859121e-02 3.858363e-02 3.857570e-02 3.856754e-02 3.855927e-02 3.855097e-02 3.854275e-02 3.853466e-02 3.852678e-02 3.851916e-02 3.851183e-02 3.850482e-02 3.849815e-02 3.849184e-02 3.848587e-02 3.848025e-02 3.847497e-02 3.847002e-02 3.846537e-02 3.846103e-02 3.845696e-02 3.845315e-02 3.844958e-02 3.844624e-02 3.844309e-02 3.844013e-02 3.843734e-02 3.843470e-02 3.843220e-02 3.842982e-02 3.842755e-02 3.842538e-02 3.842329e-02 3.842127e-02 3.841930e-02 3.841739e-02 3.841551e-02 3.841365e-02 3.841182e-02 3.840998e-02 3.840814e-02 3.840628e-02 3.840439e-02 3.840247e-02 3.840049e-02 3.839847e-02 3.839638e-02 3.839422e-02 3.839200e-02 3.838972e-02 3.838741e-02 3.838510e-02 3.838284e-02 3.838073e-02 3.837891e-02 3.837760e-02 3.837709e-02 3.837785e-02 3.838052e-02 3.838605e-02 3.839578e-02 3.841164e-02 3.843637e-02 3.847384e-02 3.852961e-02 3.861152e-02 3.873082e-02 3.890400e-02 3.915716e-02 3.953990e-02 
3.965372e-02 3.926647e-02 3.901211e-02 3.884001e-02 3.872257e-02 3.864258e-02 3.858860e-02 3.855275e-02 3.852955e-02 3.851517e-02 3.850691e-02 3.850291e-02 3.850185e-02 3.850280e-02 3.850516e-02 3.850848e-02 3.851248e-02 3.851698e-02 3.852186e-02 3.852704e-02 3.853251e-02 3.853824e-02 3.854425e-02 3.855055e-02 3.855717e-02 3.856413e-02 3.857146e-02 3.857919e-02 3.858734e-02 3.859593e-02 3.860495e-02 3.861440e-02 3.862428e-02 3.863454e-02 3.864514e-02 3.865602e-02 3.866711e-02 3.867829e-02 3.868946e-02 3.870048e-02 3.871122e-02 3.872152e-02 3.873123e-02 3.874018e-02 3.874822e-02 3.875521e-02 3.876101e-02 3.876552e-02 3.876866e-02 3.877037e-02 3.877063e-02 3.876943e-02 3.876684e-02 3.876290e-02 3.875772e-02 3.875142e-02 3.874412e-02 3.873599e-02 3.872717e-02 3.871783e-02 3.870810e-02 3.869815e-02 3.868811e-02 3.867809e-02 3.866821e-02 3.865855e-02 3.864919e-02 3.864019e-02 3.863158e-02 3.862340e-02 3.861567e-02 3.860838e-02 3.860154e-02 3.859514e-02 3.858916e-02 3.858359e-02 3.857840e-02 3.857357e-02 3.856907e-02 3.856488e-02 3.856098e-02 3.855734e-02 3.855393e-02 3.855074e-02 3.854775e-02 3.854493e-02 3.854227e-02 3.853975e-02 3.853736e-02 3.853507e-02 3.853288e-02 3.853077e-02 3.852873e-02 3.852674e-02 3.852480e-02 3.852288e-02 3.852099e-02 3.851910e-02 3.851721e-02 3.851531e-02 3.851338e-02 3.851142e-02 3.850941e-02 3.850734e-02 3.850521e-02 3.850301e-02 3.850075e-02 3.849843e-02 3.849607e-02 3.849370e-02 3.849139e-02 3.848921e-02 3.848731e-02 3.848589e-02 3.848527e-02 3.848587e-02 3.848835e-02 3.849363e-02 3.850303e-02 3.851845e-02 3.854258e-02 3.857925e-02 3.863395e-02 3.871456e-02 3.883253e-02 3.900508e-02 3.925983e-02 3.964737e-02 
3.977647e-02 3.938808e-02 3.913448e-02 3.896415e-02 3.884868e-02 3.877044e-02 3.871787e-02 3.868312e-02 3.866078e-02 3.864706e-02 3.863935e-02 3.863580e-02 3.863512e-02 3.863643e-02 3.863913e-02 3.864278e-02 3.864713e-02 3.865200e-02 3.865727e-02 3.866290e-02 3.866885e-02 3.867514e-02 3.868177e-02 3.868878e-02 3.869620e-02 3.870407e-02 3.871242e-02 3.872131e-02 3.873074e-02 3.874076e-02 3.875137e-02 3.876258e-02 3.877436e-02 3.878668e-02 3.879950e-02 3.881273e-02 3.882628e-02 3.884002e-02 3.885381e-02 3.886748e-02 3.888085e-02 3.889370e-02 3.890585e-02 3.891706e-02 3.892715e-02 3.893590e-02 3.894316e-02 3.894877e-02 3.895262e-02 3.895464e-02 3.895479e-02 3.895309e-02 3.894959e-02 3.894438e-02 3.893759e-02 3.892939e-02 3.891996e-02 3.890950e-02 3.889821e-02 3.888630e-02 3.887398e-02 3.886143e-02 3.884884e-02 3.883635e-02 3.882410e-02 3.881220e-02 3.880074e-02 3.878979e-02 3.877940e-02 3.876958e-02 3.876036e-02 3.875174e-02 3.874371e-02 3.873624e-02 3.872932e-02 3.872291e-02 3.871698e-02 3.871150e-02 3.870643e-02 3.870174e-02 3.869740e-02 3.869338e-02 3.868964e-02 3.868616e-02 3.868291e-02 3.867986e-02 3.867700e-02 3.867431e-02 3.867176e-02 3.866934e-02 3.866703e-02 3.866481e-02 3.866267e-02 3.866059e-02 3.865857e-02 3.865659e-02 3.865463e-02 3.865269e-02 3.865074e-02 3.864879e-02 3.864681e-02 3.864480e-02 3.864274e-02 3.864063e-02 3.863846e-02 3.863622e-02 3.863391e-02 3.863153e-02 3.862912e-02 3.862668e-02 3.862429e-02 3.862203e-02 3.862002e-02 3.861848e-02 3.861770e-02 3.861810e-02 3.862032e-02 3.862527e-02 3.863423e-02 3.864906e-02 3.867241e-02 3.870804e-02 3.876138e-02 3.884028e-02 3.895633e-02 3.912713e-02 3.938114e-02 3.976983e-02 
3.989185e-02 3.950336e-02 3.925114e-02 3.908287e-02 3.896952e-02 3.889317e-02 3.884217e-02 3.880866e-02 3.878731e-02 3.877439e-02 3.876732e-02 3.876430e-02 3.876410e-02 3.876584e-02 3.876894e-02 3.877301e-02 3.877778e-02 3.878310e-02 3.878887e-02 3.879505e-02 3.880162e-02 3.880860e-02 3.881603e-02 3.882395e-02 3.883241e-02 3.884146e-02 3.885116e-02 3.886156e-02 3.887271e-02 3.888464e-02 3.889738e-02 3.891094e-02 3.892531e-02 3.894045e-02 3.895630e-02 3.897276e-02 3.898971e-02 3.900700e-02 3.902444e-02 3.904180e-02 3.905883e-02 3.907528e-02 3.909085e-02 3.910526e-02 3.911823e-02 3.912949e-02 3.913880e-02 3.914596e-02 3.915082e-02 3.915326e-02 3.915326e-02 3.915082e-02 3.914601e-02 3.913899e-02 3.912991e-02 3.911901e-02 3.910654e-02 3.909277e-02 3.907799e-02 3.906248e-02 3.904652e-02 3.903034e-02 3.901420e-02 3.899829e-02 3.898278e-02 3.896780e-02 3.895348e-02 3.893988e-02 3.892706e-02 3.891505e-02 3.890385e-02 3.889345e-02 3.888384e-02 3.887497e-02 3.886682e-02 3.885932e-02 3.885244e-02 3.884613e-02 3.884034e-02 3.883502e-02 3.883014e-02 3.882563e-02 3.882148e-02 3.881764e-02 3.881408e-02 3.881076e-02 3.880766e-02 3.880476e-02 3.880203e-02 3.879944e-02 3.879699e-02 3.879465e-02 3.879240e-02 3.879022e-02 3.878811e-02 3.878605e-02 3.878402e-02 3.878201e-02 3.878000e-02 3.877799e-02 3.877596e-02 3.877390e-02 3.877179e-02 3.876963e-02 3.876741e-02 3.876511e-02 3.876275e-02 3.876032e-02 3.875783e-02 3.875533e-02 3.875285e-02 3.875048e-02 3.874835e-02 3.874666e-02 3.874568e-02 3.874585e-02 3.874776e-02 3.875231e-02 3.876074e-02 3.877489e-02 3.879733e-02 3.883179e-02 3.888363e-02 3.896070e-02 3.907465e-02 3.924342e-02 3.949607e-02 3.988488e-02 
3.999271e-02 3.960434e-02 3.935347e-02 3.918714e-02 3.907581e-02 3.900130e-02 3.895186e-02 3.891966e-02 3.889936e-02 3.888730e-02 3.888094e-02 3.887854e-02 3.887887e-02 3.888111e-02 3.888470e-02 3.888925e-02 3.889453e-02 3.890039e-02 3.890676e-02 3.891361e-02 3.892094e-02 3.892880e-02 3.893723e-02 3.894629e-02 3.895607e-02 3.896663e-02 3.897805e-02 3.899042e-02 3.900380e-02 3.901825e-02 3.903380e-02 3.905049e-02 3.906831e-02 3.908722e-02 3.910714e-02 3.912798e-02 3.914957e-02 3.917170e-02 3.919413e-02 3.921657e-02 3.923867e-02 3.926009e-02 3.928042e-02 3.929928e-02 3.931627e-02 3.933103e-02 3.934321e-02 3.935254e-02 3.935879e-02 3.936183e-02 3.936159e-02 3.935809e-02 3.935146e-02 3.934186e-02 3.932956e-02 3.931487e-02 3.929815e-02 3.927977e-02 3.926013e-02 3.923962e-02 3.921862e-02 3.919745e-02 3.917644e-02 3.915586e-02 3.913591e-02 3.911678e-02 3.909860e-02 3.908147e-02 3.906543e-02 3.905051e-02 3.903671e-02 3.902399e-02 3.901233e-02 3.900166e-02 3.899192e-02 3.898305e-02 3.897497e-02 3.896762e-02 3.896093e-02 3.895483e-02 3.894927e-02 3.894419e-02 3.893954e-02 3.893527e-02 3.893133e-02 3.892769e-02 3.892432e-02 3.892117e-02 3.891823e-02 3.891546e-02 3.891284e-02 3.891036e-02 3.890798e-02 3.890570e-02 3.890349e-02 3.890134e-02 3.889923e-02 3.889714e-02 3.889507e-02 3.889300e-02 3.889091e-02 3.888879e-02 3.888663e-02 3.888442e-02 3.888214e-02 3.887979e-02 3.887737e-02 3.887487e-02 3.887231e-02 3.886972e-02 3.886715e-02 3.886466e-02 3.886239e-02 3.886052e-02 3.885933e-02 3.885922e-02 3.886079e-02 3.886488e-02 3.887275e-02 3.888615e-02 3.890763e-02 3.894088e-02 3.899122e-02 3.906650e-02 3.917849e-02 3.934536e-02 3.959667e-02 3.998537e-02 
4.007808e-02 3.968983e-02 3.944012e-02 3.927545e-02 3.916591e-02 3.909309e-02 3.904515e-02 3.901422e-02 3.899499e-02 3.898382e-02 3.897822e-02 3.897648e-02 3.897742e-02 3.898022e-02 3.898435e-02 3.898946e-02 3.899533e-02 3.900184e-02 3.900892e-02 3.901658e-02 3.902485e-02 3.903378e-02 3.904344e-02 3.905394e-02 3.906537e-02 3.907785e-02 3.909148e-02 3.910637e-02 3.912263e-02 3.914034e-02 3.915958e-02 3.918039e-02 3.920277e-02 3.922669e-02 3.925208e-02 3.927880e-02 3.930665e-02 3.933536e-02 3.936461e-02 3.939399e-02 3.942307e-02 3.945134e-02 3.947826e-02 3.950328e-02 3.952587e-02 3.954549e-02 3.956167e-02 3.957402e-02 3.958222e-02 3.958607e-02 3.958549e-02 3.958051e-02 3.957128e-02 3.955808e-02 3.954127e-02 3.952128e-02 3.949863e-02 3.947385e-02 3.944748e-02 3.942008e-02 3.939214e-02 3.936415e-02 3.933651e-02 3.930958e-02 3.928365e-02 3.925894e-02 3.923561e-02 3.921378e-02 3.919349e-02 3.917476e-02 3.915756e-02 3.914185e-02 3.912755e-02 3.911458e-02 3.910284e-02 3.909223e-02 3.908265e-02 3.907401e-02 3.906622e-02 3.905917e-02 3.905280e-02 3.904702e-02 3.904177e-02 3.903699e-02 3.903261e-02 3.902860e-02 3.902490e-02 3.902148e-02 3.901829e-02 3.901532e-02 3.901252e-02 3.900987e-02 3.900736e-02 3.900495e-02 3.900263e-02 3.900038e-02 3.899819e-02 3.899603e-02 3.899388e-02 3.899174e-02 3.898959e-02 3.898742e-02 3.898520e-02 3.898293e-02 3.898059e-02 3.897818e-02 3.897569e-02 3.897312e-02 3.897049e-02 3.896781e-02 3.896512e-02 3.896251e-02 3.896009e-02 3.895803e-02 3.895660e-02 3.895619e-02 3.895738e-02 3.896101e-02 3.896827e-02 3.898091e-02 3.900144e-02 3.903351e-02 3.908243e-02 3.915609e-02 3.926633e-02 3.943158e-02 3.968176e-02 4.007034e-02 
4.014925e-02 3.976110e-02 3.951232e-02 3.934903e-02 3.924102e-02 3.916971e-02 3.912314e-02 3.909342e-02 3.907522e-02 3.906496e-02 3.906015e-02 3.905910e-02 3.906068e-02 3.906410e-02 3.906885e-02 3.907460e-02 3.908115e-02 3.908841e-02 3.909635e-02 3.910498e-02 3.911437e-02 3.912461e-02 3.913580e-02 3.914807e-02 3.916158e-02 3.917647e-02 3.919289e-02 3.921102e-02 3.923099e-02 3.925294e-02 3.927697e-02 3.930318e-02 3.933159e-02 3.936218e-02 3.939486e-02 3.942948e-02 3.946577e-02 3.950340e-02 3.954193e-02 3.958082e-02 3.961947e-02 3.965718e-02 3.969321e-02 3.972679e-02 3.975715e-02 3.978354e-02 3.980530e-02 3.982187e-02 3.983278e-02 3.983777e-02 3.983669e-02 3.982961e-02 3.981675e-02 3.979850e-02 3.977536e-02 3.974799e-02 3.971708e-02 3.968340e-02 3.964773e-02 3.961082e-02 3.957337e-02 3.953604e-02 3.949938e-02 3.946386e-02 3.942987e-02 3.939769e-02 3.936751e-02 3.933946e-02 3.931358e-02 3.928987e-02 3.926827e-02 3.924868e-02 3.923101e-02 3.921511e-02 3.920084e-02 3.918806e-02 3.917662e-02 3.916639e-02 3.915723e-02 3.914904e-02 3.914169e-02 3.913508e-02 3.912912e-02 3.912374e-02 3.911885e-02 3.911440e-02 3.911033e-02 3.910659e-02 3.910313e-02 3.909992e-02 3.909692e-02 3.909410e-02 3.909143e-02 3.908889e-02 3.908646e-02 3.908410e-02 3.908181e-02 3.907957e-02 3.907735e-02 3.907514e-02 3.907292e-02 3.907068e-02 3.906840e-02 3.906607e-02 3.906368e-02 3.906120e-02 3.905864e-02 3.905600e-02 3.905328e-02 3.905050e-02 3.904770e-02 3.904495e-02 3.904236e-02 3.904010e-02 3.903842e-02 3.903770e-02 3.903851e-02 3.904165e-02 3.904831e-02 3.906020e-02 3.907982e-02 3.911079e-02 3.915843e-02 3.923065e-02 3.933942e-02 3.950333e-02 3.975260e-02 4.014110e-02 
4.020818e-02 3.982008e-02 3.957205e-02 3.940990e-02 3.930319e-02 3.923319e-02 3.918786e-02 3.915925e-02 3.914205e-02 3.913267e-02 3.912865e-02 3.912833e-02 3.913059e-02 3.913468e-02 3.914011e-02 3.914658e-02 3.915392e-02 3.916206e-02 3.917100e-02 3.918080e-02 3.919155e-02 3.920337e-02 3.921643e-02 3.923091e-02 3.924701e-02 3.926493e-02 3.928490e-02 3.930715e-02 3.933189e-02 3.935931e-02 3.938961e-02 3.942289e-02 3.945925e-02 3.949868e-02 3.954110e-02 3.958631e-02 3.963400e-02 3.968372e-02 3.973490e-02 3.978681e-02 3.983862e-02 3.988937e-02 3.993801e-02 3.998348e-02 4.002466e-02 4.006052e-02 4.009009e-02 4.011255e-02 4.012727e-02 4.013383e-02 4.013206e-02 4.012202e-02 4.010405e-02 4.007869e-02 4.004671e-02 4.000900e-02 3.996659e-02 3.992056e-02 3.987199e-02 3.982196e-02 3.977145e-02 3.972134e-02 3.967240e-02 3.962526e-02 3.958041e-02 3.953822e-02 3.949892e-02 3.946264e-02 3.942942e-02 3.939920e-02 3.937189e-02 3.934732e-02 3.932533e-02 3.930571e-02 3.928826e-02 3.927276e-02 3.925901e-02 3.924683e-02 3.923602e-02 3.922643e-02 3.921790e-02 3.921030e-02 3.920351e-02 3.919742e-02 3.919194e-02 3.918699e-02 3.918250e-02 3.917839e-02 3.917463e-02 3.917116e-02 3.916793e-02 3.916492e-02 3.916209e-02 3.915940e-02 3.915684e-02 3.915437e-02 3.915198e-02 3.914965e-02 3.914735e-02 3.914507e-02 3.914278e-02 3.914048e-02 3.913813e-02 3.913574e-02 3.913328e-02 3.913074e-02 3.912810e-02 3.912538e-02 3.912257e-02 3.911969e-02 3.911677e-02 3.911388e-02 3.911111e-02 3.910864e-02 3.910671e-02 3.910568e-02 3.910609e-02 3.910876e-02 3.911483e-02 3.912601e-02 3.914478e-02 3.917475e-02 3.922125e-02 3.929224e-02 3.939977e-02 3.956259e-02 3.981115e-02 4.019960e-02 
