%t=2.837250e-10
9.99214939e-01 9.99256802e-01 
9.99228286e-01 9.99275836e-01 
9.99237540e-01 9.99288009e-01 
9.99244130e-01 9.99295838e-01 
9.99248751e-01 9.99300986e-01 
9.99251940e-01 9.99304415e-01 
9.99254107e-01 9.99306705e-01 
9.99255554e-01 9.99308224e-01 
9.99256499e-01 9.99309215e-01 
9.99257092e-01 9.99309842e-01 
9.99257441e-01 9.99310220e-01 
9.99257622e-01 9.99310424e-01 
9.99257687e-01 9.99310509e-01 
9.99257671e-01 9.99310512e-01 
9.99257602e-01 9.99310459e-01 
9.99257495e-01 9.99310368e-01 
9.99257362e-01 9.99310249e-01 
9.99257212e-01 9.99310112e-01 
9.99257049e-01 9.99309961e-01 
9.99256876e-01 9.99309799e-01 
9.99256695e-01 9.99309630e-01 
9.99256507e-01 9.99309452e-01 
9.99256313e-01 9.99309268e-01 
9.99256112e-01 9.99309077e-01 
9.99255903e-01 9.99308878e-01 
9.99255687e-01 9.99308671e-01 
9.99255463e-01 9.99308456e-01 
9.99255230e-01 9.99308233e-01 
9.99254988e-01 9.99308000e-01 
9.99254736e-01 9.99307759e-01 
9.99254476e-01 9.99307509e-01 
9.99254207e-01 9.99307250e-01 
9.99253930e-01 9.99306983e-01 
9.99253645e-01 9.99306708e-01 
9.99253355e-01 9.99306428e-01 
9.99253060e-01 9.99306144e-01 
9.99252763e-01 9.99305858e-01 
9.99252466e-01 9.99305572e-01 
9.99252173e-01 9.99305289e-01 
9.99251885e-01 9.99305011e-01 
9.99251607e-01 9.99304743e-01 
9.99251342e-01 9.99304487e-01 
9.99251093e-01 9.99304247e-01 
9.99250864e-01 9.99304026e-01 
9.99250658e-01 9.99303828e-01 
9.99250480e-01 9.99303656e-01 
9.99250330e-01 9.99303511e-01 
9.99250212e-01 9.99303398e-01 
9.99250128e-01 9.99303317e-01 
9.99250078e-01 9.99303269e-01 
9.99250064e-01 9.99303256e-01 
9.99250085e-01 9.99303276e-01 
9.99250140e-01 9.99303330e-01 
9.99250229e-01 9.99303415e-01 
9.99250348e-01 9.99303531e-01 
9.99250495e-01 9.99303673e-01 
9.99250668e-01 9.99303840e-01 
9.99250863e-01 9.99304029e-01 
9.99251077e-01 9.99304236e-01 
9.99251306e-01 9.99304458e-01 
9.99251547e-01 9.99304691e-01 
9.99251796e-01 9.99304932e-01 
9.99252050e-01 9.99305178e-01 
9.99252307e-01 9.99305426e-01 
9.99252563e-01 9.99305674e-01 
9.99252817e-01 9.99305919e-01 
9.99253065e-01 9.99306160e-01 
9.99253308e-01 9.99306395e-01 
9.99253542e-01 9.99306622e-01 
9.99253768e-01 9.99306840e-01 
9.99253985e-01 9.99307050e-01 
9.99254191e-01 9.99307250e-01 
9.99254388e-01 9.99307440e-01 
9.99254574e-01 9.99307620e-01 
9.99254750e-01 9.99307791e-01 
9.99254917e-01 9.99307952e-01 
9.99255074e-01 9.99308104e-01 
9.99255222e-01 9.99308247e-01 
9.99255362e-01 9.99308382e-01 
9.99255493e-01 9.99308509e-01 
9.99255617e-01 9.99308629e-01 
9.99255734e-01 9.99308742e-01 
9.99255844e-01 9.99308848e-01 
9.99255948e-01 9.99308949e-01 
9.99256047e-01 9.99309045e-01 
9.99256141e-01 9.99309136e-01 
9.99256231e-01 9.99309222e-01 
9.99256317e-01 9.99309304e-01 
9.99256399e-01 9.99309383e-01 
9.99256478e-01 9.99309459e-01 
9.99256554e-01 9.99309532e-01 
9.99256628e-01 9.99309603e-01 
9.99256700e-01 9.99309672e-01 
9.99256770e-01 9.99309739e-01 
9.99256840e-01 9.99309806e-01 
9.99256908e-01 9.99309871e-01 
9.99256976e-01 9.99309936e-01 
9.99257045e-01 9.99310001e-01 
9.99257113e-01 9.99310066e-01 
9.99257183e-01 9.99310131e-01 
9.99257254e-01 9.99310198e-01 
9.99257326e-01 9.99310265e-01 
9.99257400e-01 9.99310335e-01 
9.99257476e-01 9.99310406e-01 
9.99257555e-01 9.99310479e-01 
9.99257636e-01 9.99310554e-01 
9.99257719e-01 9.99310631e-01 
9.99257805e-01 9.99310709e-01 
9.99257891e-01 9.99310788e-01 
9.99257978e-01 9.99310865e-01 
9.99258062e-01 9.99310940e-01 
9.99258140e-01 9.99311007e-01 
9.99258206e-01 9.99311061e-01 
9.99258253e-01 9.99311094e-01 
9.99258267e-01 9.99311093e-01 
9.99258232e-01 9.99311041e-01 
9.99258122e-01 9.99310911e-01 
9.99257899e-01 9.99310666e-01 
9.99257512e-01 9.99310253e-01 
9.99256885e-01 9.99309592e-01 
9.99255910e-01 9.99308571e-01 
9.99254435e-01 9.99307026e-01 
9.99252244e-01 9.99304714e-01 
9.99249036e-01 9.99301266e-01 
9.99244398e-01 9.99296102e-01 
9.99237794e-01 9.99288263e-01 
9.99228531e-01 9.99276086e-01 
9.99215179e-01 9.99257056e-01 
9.99218922e-01 9.99240743e-01 
9.99233594e-01 9.99258141e-01 
9.99243285e-01 9.99269702e-01 
9.99249968e-01 9.99277351e-01 
9.99254591e-01 9.99282454e-01 
9.99257763e-01 9.99285877e-01 
9.99259914e-01 9.99288170e-01 
9.99261349e-01 9.99289693e-01 
9.99262283e-01 9.99290687e-01 
9.99262869e-01 9.99291315e-01 
9.99263213e-01 9.99291692e-01 
9.99263389e-01 9.99291894e-01 
9.99263450e-01 9.99291976e-01 
9.99263431e-01 9.99291975e-01 
9.99263358e-01 9.99291918e-01 
9.99263247e-01 9.99291821e-01 
9.99263111e-01 9.99291697e-01 
9.99262957e-01 9.99291553e-01 
9.99262790e-01 9.99291396e-01 
9.99262613e-01 9.99291227e-01 
9.99262428e-01 9.99291049e-01 
9.99262235e-01 9.99290864e-01 
9.99262034e-01 9.99290670e-01 
9.99261826e-01 9.99290469e-01 
9.99261610e-01 9.99290259e-01 
9.99261386e-01 9.99290041e-01 
9.99261152e-01 9.99289813e-01 
9.99260909e-01 9.99289575e-01 
9.99260655e-01 9.99289328e-01 
9.99260391e-01 9.99289069e-01 
9.99260117e-01 9.99288801e-01 
9.99259833e-01 9.99288523e-01 
9.99259539e-01 9.99288235e-01 
9.99259237e-01 9.99287938e-01 
9.99258928e-01 9.99287635e-01 
9.99258613e-01 9.99287327e-01 
9.99258296e-01 9.99287015e-01 
9.99257978e-01 9.99286704e-01 
9.99257663e-01 9.99286394e-01 
9.99257354e-01 9.99286091e-01 
9.99257054e-01 9.99285797e-01 
9.99256768e-01 9.99285516e-01 
9.99256500e-01 9.99285253e-01 
9.99256253e-01 9.99285010e-01 
9.99256031e-01 9.99284793e-01 
9.99255838e-01 9.99284603e-01 
9.99255677e-01 9.99284445e-01 
9.99255550e-01 9.99284321e-01 
9.99255460e-01 9.99284233e-01 
9.99255408e-01 9.99284182e-01 
9.99255394e-01 9.99284169e-01 
9.99255419e-01 9.99284193e-01 
9.99255481e-01 9.99284255e-01 
9.99255579e-01 9.99284351e-01 
9.99255711e-01 9.99284481e-01 
9.99255873e-01 9.99284640e-01 
9.99256063e-01 9.99284827e-01 
9.99256276e-01 9.99285037e-01 
9.99256509e-01 9.99285267e-01 
9.99256759e-01 9.99285513e-01 
9.99257021e-01 9.99285770e-01 
9.99257291e-01 9.99286036e-01 
9.99257567e-01 9.99286307e-01 
9.99257844e-01 9.99286580e-01 
9.99258120e-01 9.99286852e-01 
9.99258392e-01 9.99287120e-01 
9.99258659e-01 9.99287382e-01 
9.99258918e-01 9.99287637e-01 
9.99259168e-01 9.99287883e-01 
9.99259408e-01 9.99288120e-01 
9.99259638e-01 9.99288346e-01 
9.99259856e-01 9.99288561e-01 
9.99260064e-01 9.99288765e-01 
9.99260260e-01 9.99288958e-01 
9.99260445e-01 9.99289141e-01 
9.99260619e-01 9.99289312e-01 
9.99260784e-01 9.99289474e-01 
9.99260938e-01 9.99289626e-01 
9.99261083e-01 9.99289769e-01 
9.99261219e-01 9.99289903e-01 
9.99261348e-01 9.99290029e-01 
9.99261468e-01 9.99290148e-01 
9.99261582e-01 9.99290260e-01 
9.99261690e-01 9.99290365e-01 
