%t=2.837250e-10
8.26151406e-04 -2.38600361e-04 
5.36401954e-04 -1.20865883e-05 
3.61088465e-04 9.85400881e-05 
2.68180418e-04 1.35373030e-04 
2.15542147e-04 1.41338830e-04 
1.82224330e-04 1.36215085e-04 
1.58970270e-04 1.27815957e-04 
1.41591175e-04 1.19036087e-04 
1.28023895e-04 1.10874678e-04 
1.17136265e-04 1.03616979e-04 
1.08239885e-04 9.72850216e-05 
1.00880500e-04 9.18097277e-05 
9.47399190e-05 8.70968031e-05 
8.95854773e-05 8.30515118e-05 
8.52414683e-05 7.95872210e-05 
8.15716934e-05 7.66275027e-05 
7.84681405e-05 7.41057372e-05 
7.58432943e-05 7.19638405e-05 
7.36247216e-05 7.01507820e-05 
7.17511460e-05 6.86211535e-05 
7.01695295e-05 6.73338828e-05 
6.88328553e-05 6.62511114e-05 
6.76984127e-05 6.53372302e-05 
6.67264521e-05 6.45580613e-05 
6.58791254e-05 6.38801739e-05 
6.51196567e-05 6.32703262e-05 
6.44117097e-05 6.26950336e-05 
6.37189341e-05 6.21202639e-05 
6.30046838e-05 6.15112693e-05 
6.22319070e-05 6.08325620e-05 
6.13632109e-05 6.00480462e-05 
6.03611059e-05 5.91213149e-05 
5.91884311e-05 5.80161171e-05 
5.78089596e-05 5.66969962e-05 
5.61881726e-05 5.51300911e-05 
5.42941841e-05 5.32840837e-05 
5.20987866e-05 5.11312617e-05 
4.95785736e-05 4.86486571e-05 
4.67160873e-05 4.58192061e-05 
4.35009263e-05 4.26328672e-05 
3.99307420e-05 3.90876260e-05 
3.60120484e-05 3.51903127e-05 
3.17607735e-05 3.09571584e-05 
2.72024861e-05 2.64140264e-05 
2.23722472e-05 2.15962669e-05 
1.73140558e-05 1.65481646e-05 
1.20798810e-05 1.13219724e-05 
6.72830320e-06 5.97655186e-06 
1.32281105e-06 5.75670577e-07 
-4.07016899e-06 -4.81396998e-06 
-9.38341523e-06 -1.01248785e-05 
-1.45511139e-05 -1.52909792e-05 
-1.95110058e-05 -2.02497603e-05 
-2.42063612e-05 -2.49442517e-05 
-2.85876810e-05 -2.93247280e-05 
-3.26140411e-05 -3.33500547e-05 
-3.62540216e-05 -3.69886198e-05 
-3.94861937e-05 -4.02188212e-05 
-4.22991648e-05 -4.30291131e-05 
-4.46912108e-05 -4.54176387e-05 
-4.66695489e-05 -4.73915028e-05 
-4.82493190e-05 -4.89657528e-05 
-4.94523570e-05 -5.01621508e-05 
-5.03058412e-05 -5.10078192e-05 
-5.08408962e-05 -5.15338424e-05 
-5.10912263e-05 -5.17738986e-05 
-5.10918397e-05 -5.17629824e-05 
-5.08779118e-05 -5.15362650e-05 
-5.04838173e-05 -5.11281251e-05 
-4.99423501e-05 -5.05713658e-05 
-4.92841331e-05 -4.98966229e-05 
-4.85372109e-05 -4.91319553e-05 
-4.77268101e-05 -4.83026033e-05 
-4.68752444e-05 -4.74308919e-05 
-4.60019411e-05 -4.65362558e-05 
-4.51235623e-05 -4.56353583e-05 
-4.42541956e-05 -4.47422816e-05 
-4.34055927e-05 -4.38687630e-05 
-4.25874347e-05 -4.30244593e-05 
-4.18076081e-05 -4.22172213e-05 
-4.10724786e-05 -4.14533664e-05 
-4.03871534e-05 -4.07379392e-05 
-3.97557242e-05 -4.00749533e-05 
-3.91814892e-05 -3.94676116e-05 
-3.86671505e-05 -3.89185015e-05 
-3.82149879e-05 -3.84297671e-05 
-3.78270103e-05 -3.80032577e-05 
-3.75050871e-05 -3.76406565e-05 
-3.72510618e-05 -3.73435906e-05 
-3.70668521e-05 -3.71137271e-05 
-3.69545382e-05 -3.69528566e-05 
-3.69164446e-05 -3.68629688e-05 
-3.69552168e-05 -3.68463220e-05 
-3.70738976e-05 -3.69055110e-05 
-3.72760053e-05 -3.70435341e-05 
-3.75656177e-05 -3.72638642e-05 
-3.79474647e-05 -3.75705252e-05 
-3.84270332e-05 -3.79681767e-05 
-3.90106890e-05 -3.84622113e-05 
-3.97058197e-05 -3.90588647e-05 
-4.05210037e-05 -3.97653459e-05 
-4.14662133e-05 -4.05899892e-05 
-4.25530600e-05 -4.15424330e-05 
